USSCIDN,OFFGUIDE,SENTRNGE,MNTHDEPT,PCNTDEPT,SENTTCAP,SENSPCAP
2284456,17,8,1.21,20.166666667,4.79,4.79
2284457,17,0,,,0.69,0.69
2284458,13,6,12,40,42,42
2284459,10,0,,,135,135
2284460,26,0,,,50,50
2284461,16,0,,,,0
2284462,10,0,,,48,48
2284465,10,7,29,41.428571429,41,41
2284466,16,7,24,100,,0
2284467,17,0,,,1.07,1.07
2284471,10,5,33,57.894736842,24,24
2284472,16,2,163,69.361702128,72,72
2284473,10,0,,,46,46
2284475,10,0,,,235,235
2284476,10,0,,,97,97
2284479,15,8,18,100,,0
2284480,23,2,43,75.438596491,14,14
2284481,7,7,32,26.446280992,89,89
2284482,17,0,,,1.89,1.89
2284483,17,0,,,1.53,1.53
2284485,26,0,,,63,63
2284486,17,3,1,12.5,7,7
2284489,17,8,17,41.463414634,24,24
2284491,26,0,,,30,30
2284492,17,6,6,20,36,36
2284493,24,5,3,16.666666667,15,15
2284494,10,0,,,84,84
2284496,24,0,,,27,27
2284497,17,0,,,30,30
2284501,17,3,12,44.444444444,15,15
2284502,17,3,28.97,70.658536585,12.03,12.03
2284503,17,3,5,27.777777778,13,13
2284506,10,0,,,18,18
2284509,1,0,,,,0
2284510,13,5,6,22.222222222,21,21
2284512,13,2,150,62.5,90,90
2284513,17,3,19,41.304347826,27,27
2284514,16,4,31,93.939393939,2,2
2284519,15,0,,,57,57
2284520,21,0,,,360,360
2284521,29,2,12,100,,0
2284525,17,0,,,2,2
2284527,10,0,,,33,33
2284528,10,8,22,59.459459459,15,15
2284529,17,0,,,10,10
2284530,17,0,,,5,5
2284531,16,8,6,20,24,24
2284532,17,0,,,33,33
2284533,10,0,,,30,30
2284534,17,0,,,5.07,5.07
2284537,7,0,,,180,180
2284538,17,0,,,0.53,0.53
2284539,13,0,,,60,60
2284540,10,7,91,60.264900662,60,60
2284541,10,0,,,70,70
2284542,13,0,,,92,92
2284544,10,3,33,52.380952381,30,30
2284546,13,0,,,21,21
2284547,17,3,10,55.555555556,8,8
2284548,17,3,7.61,63.416666667,4.39,4.39
2284549,10,7,29,21.481481481,106,106
2284551,10,0,,,30,30
2284552,17,0,,,4,4
2284553,17,0,,,2,2
2284556,10,0,,,37,37
2284558,10,0,,,21,21
2284559,10,2,45.97,99.934782609,0.03,0.03
2284561,17,8,14.967148489,99.780989926,0.0328515112,0.0328515112
2284562,17,0,,,6.72,6.72
2284563,17,7,21,36.842105263,36,36
2284564,17,3,4.41,73.5,1.59,1.59
2284565,10,8,24.97,67.486486486,12.03,12.03
2284566,17,0,,,1.23,1.23
2284567,10,8,31,20.529801325,120,120
2284571,10,7,49.11,86.157894737,7.89,7.89
2284573,17,0,,,18,18
2284576,10,0,,,188,188
2284578,17,0,,,0.85,0.85
2284579,17,3,6,25,18,18
2284580,16,8,,,0.03,12.03
2284581,9,0,,,3.72,3.72
2284582,13,0,,,51,51
2284585,25,8,1,25,3,3
2284586,13,0,,,6,6
2284589,10,0,,,66,66
2284594,24,0,,,30,30
2284596,21,0,,,63,63
2284597,13,0,,,60,60
2284598,17,0,,,64,64
2284601,17,0,,,0.85,0.85
2284602,17,0,,,0.85,0.85
2284603,17,2,29.74,49.566666667,30.26,30.26
2284604,17,3,6.05,50.416666667,5.95,5.95
2284606,17,0,,,4.23,4.23
2284607,16,0,,,4,4
2284608,7,8,4,2.6490066225,147,147
2284612,10,2,47,54.022988506,40,40
2284613,17,3,14,34.146341463,27,27
2284616,30,2,78,100,,0
2284617,10,2,103.21,76.451851852,31.79,31.79
2284618,17,3,2.24,37.333333333,3.76,3.76
2284619,17,0,,,10,10
2284620,17,8,0.84,10.5,7.16,7.16
2284621,10,7,17,56.666666667,13,13
2284622,4,3,14,58.333333333,5,10
2284623,13,0,,,70,70
2284624,21,2,44.967148489,78.889734191,0.0328515112,12.032851511
2284626,17,3,19,27.142857143,51,51
2284627,13,0,,,60,60
2284628,17,8,3,30,7,7
2284629,17,0,,,1.3,1.3
2284631,17,0,,,0.79,0.79
2284632,16,0,,,11,11
2284633,17,3,1.77,29.5,4.23,4.23
2284634,17,3,1,12.5,7,7
2284635,26,0,,,469.99,469.99
2284636,17,0,,,10,10
2284638,16,7,1,3.3333333333,29,29
2284639,17,3,3,20,12,12
2284641,17,3,6.05,60.5,3.95,3.95
2284642,17,3,6.08,60.8,3.92,3.92
2284643,17,3,6,28.571428571,15,15
2284644,17,0,,,6.43,6.43
2284645,26,7,8.97,42.714285714,12.03,12.03
2284646,16,0,,,63,63
2284647,1,2,4,40,6,6
2284649,7,8,20.97,63.545454545,12.03,12.03
2284650,16,8,4,100,,0
2284651,17,8,10,41.666666667,14,14
2284652,17,8,19,51.351351351,18,18
2284654,17,0,,,1.33,1.33
2284656,10,0,,,120,120
2284659,10,2,35,50,35,35
2284660,17,0,,,21,21
2284663,17,0,,,0.0328515112,0.0328515112
2284664,13,7,8,4.2553191489,180,180
2284668,13,0,,,60,60
2284669,10,2,74,28.244274809,188,188
2284670,26,7,,,300.03,300.03
2284671,1,6,25,156.25,41,41
2284672,16,0,,,21,21
2284676,13,0,,,100,100
2284677,17,0,,,2.96,2.96
2284678,13,0,,,180,180
2284679,16,2,11,73.333333333,,4
2284680,16,4,12,100,,0
2284687,17,3,9,60,6,6
2284688,18,2,12,80,,3
2284689,10,0,,,30,30
2284691,17,0,,,7,7
2284692,10,0,,,42,42
2284694,1,1,42,140,72,72
2284695,25,0,,,10,10
2284698,17,0,,,0.69,0.69
2284699,15,0,,,,0
2284700,17,0,,,1.56,1.56
2284701,7,8,114,54.285714286,96,96
2284702,13,0,,,48,48
2284704,10,0,,,,0
2284705,9,0,,,,0
2284706,13,8,15,26.315789474,42,42
2284710,10,2,27,20,108,108
2284713,17,0,,,0.69,0.69
2284714,16,0,,,5,10
2284715,10,2,42,70,18,18
2284716,26,0,,,125,125
2284720,13,0,,,60,60
2284721,10,0,,,60,60
2284728,16,2,15,100,,0
2284729,27,7,6,25,18,18
2284735,10,8,39,44.827586207,48,48
2284736,10,2,96,80,24,24
2284738,10,5,33,57.894736842,24,24
2284740,27,0,,,292,292
2284741,20,7,26.967148489,72.884185105,0.0328515112,10.032851511
2284743,17,6,14,30.434782609,60,60
2284744,17,0,,,7,7
2284745,17,6,6,20,36,36
2284746,26,5,91,60.264900662,60,60
2284747,13,8,27,29.347826087,65,65
2284749,27,0,,,360,360
2284750,10,4,50,50,50,50
2284751,10,0,,,60,60
2284752,28,8,2,20,,8
2284753,21,0,,,30,30
2284754,17,6,14,30.434782609,60,60
2284755,22,2,175,74.468085106,60,60
2284757,17,0,,,57,57
2284758,10,2,63,51.219512195,60,60
2284760,17,0,,,30,30
2284762,29,2,21,36.842105263,36,36
2284763,16,2,26.967148489,99.878327736,0.0328515112,0.0328515112
2284764,7,2,186,88.571428571,24,24
2284766,16,8,4,40,,6
2284767,17,0,,,27,27
2284770,13,0,,,77,77
2284772,4,0,,,,0
2284776,10,8,12.87,71.5,5.13,5.13
2284777,17,0,,,2.16,2.16
2284778,10,0,,,6,6
2284780,13,7,32,45.714285714,14,38
2284781,10,8,5.97,33.166666667,12.03,12.03
2284786,17,5,22,31.428571429,48,48
2284787,24,0,,,18,18
2284789,10,2,14,12.962962963,94,94
2284793,17,0,,,4,4
2284795,17,3,8,100,,0
2284796,10,0,,,188,188
2284797,13,2,5.79,48.25,6.21,6.21
2284800,10,0,,,168,168
2284802,10,8,68,36.170212766,120,120
2284803,13,8,17,29.824561404,40,40
2284804,27,8,180,50,180,180
2284805,7,4,54,94.736842105,3,3
2284808,10,0,,,87,87
2284809,7,8,60,50,60,60
2284810,10,0,,,120,120
2284811,10,0,,,24,24
2284813,10,8,24,21.818181818,86,86
2284814,17,0,,,2,2
2284819,17,0,,,0.85,0.85
2284821,7,8,11,11.340206186,86,86
2284826,10,0,,,33,33
2284827,10,8,20.97,63.545454545,12.03,12.03
2284831,7,7,91,60.264900662,60,60
2284832,17,3,5.97,33.166666667,12.03,12.03
2284833,16,2,5,23.80952381,16,16
2284836,17,7,2,20,8,8
2284837,10,0,,,137,137
2284839,10,0,,,188,188
2284840,10,0,,,13.03,13.03
2284841,17,3,16,34.782608696,30,30
2284842,10,0,,,,0
2284843,25,8,2.97,19.8,12.03,12.03
2284844,10,0,,,30,30
2284845,26,8,9,15.789473684,48,48
2284847,4,0,,,28,28
2284848,10,0,,,70,70
2284850,10,2,21,19.444444444,87,87
2284851,16,8,8,7.8431372549,94,94
2284852,4,6,24,47.058823529,75,75
2284853,4,0,,,27,27
2284854,10,8,28.97,70.658536585,12.03,12.03
2284855,16,0,,,,6
2284856,17,8,4,33.333333333,,8
2284860,10,8,15,100,,0
2284862,13,0,,,36,36
2284865,10,0,,,30,30
2284866,10,4,18.97,51.27027027,12.03,18.03
2284870,13,0,,,33,33
2284872,17,0,,,,0
2284874,17,0,,,1.53,1.53
2284875,10,3,30,42.857142857,40,40
2284876,13,0,,,46,46
2284878,13,0,,,46,46
2284879,17,0,,,15,15
2284881,17,3,6,28.571428571,15,15
2284882,17,0,,,21,21
2284883,17,0,,,21,21
2284887,13,0,,,12,12
2284889,10,0,,,63,63
2284890,10,2,16,53.333333333,14,14
2284892,13,0,,,12.03,12.03
2284893,16,0,,,4,4
2284894,13,8,2,20,,8
2284895,10,0,,,41,41
2284896,17,5,2.97,19.8,12.03,12.03
2284897,10,2,44,50.574712644,43,43
2284899,7,8,61,40.397350993,90,90
2284900,10,0,,,188,188
2284901,29,8,12,100,,0
2284902,27,0,,,168,168
2284903,15,0,,,18,18
2284904,17,0,,,46,46
2284905,10,2,20,28.571428571,50,50
2284906,13,0,,,37,37
2284907,21,0,,,2,8
2284908,12,4,60,50,60,60
2284909,27,0,,,188,188
2284910,16,0,,,24,24
2284911,16,2,21,87.5,3,3
2284912,10,0,,,48,48
2284914,27,4,48,28.571428571,120,120
2284915,10,0,,,21,21
2284917,27,2,150,71.428571429,60,60
2284918,10,0,,,76,76
2284919,13,7,29,29,71,71
2284921,10,0,,,48,48
2284922,17,6,1,16.666666667,7,7
2284923,30,0,,,,0
2284924,10,0,,,,0
2284925,13,0,,,24,24
2284926,17,0,,,0.89,0.89
2284927,16,0,,,18,18
2284929,13,8,10,8.3333333333,110,110
2284930,13,2,20,35.087719298,37,37
2284931,10,2,24,28.571428571,60,60
2284932,10,7,22,91.666666667,,2
2284933,10,2,57,100,,0
2284934,17,0,,,0.92,0.92
2284935,27,0,,,168,168
2284937,30,7,88,58.278145695,63,63
2284938,10,8,15,11.111111111,120,120
2284939,10,8,13,18.571428571,57,57
2284941,13,0,,,80,80
2284942,16,8,1,1.6393442623,60,60
2284944,10,0,,,80,80
2284945,10,8,31,20.529801325,120,120
2284946,16,0,,,27,27
2284947,10,0,,,51,51
2284950,17,0,,,1.03,1.03
2284951,23,2,10,100,,0
2284953,22,2,70,33.333333333,140,140
2284955,17,0,,,2,2
2284956,17,5,28,60.869565217,18,18
2284957,16,0,,,24,24
2284959,17,,,,1.76,1.76
2284960,17,0,,,4,4
2284963,17,0,,,0.0328515112,0.0328515112
2284964,17,0,,,15,15
2284965,16,2,32.967148489,78.493210688,9.0328515112,9.0328515112
2284966,16,0,,,5.43,5.43
2284968,26,0,,,57,57
2284970,10,3,30,100,,0
2284971,10,0,,,56,56
2284972,17,0,,,15,15
2284973,17,8,3.8,63.333333333,2.2,2.2
2284975,13,0,,,46,46
2284977,17,0,,,,0
2284980,10,2,75,55.555555556,60,60
2284982,10,2,61,62.886597938,36,36
2284983,17,8,3.64,60.666666667,2.36,2.36
2284984,17,0,,,10,10
2284985,10,0,,,0.0328515112,0.0328515112
2284986,13,0,,,168,168
2284987,10,0,,,78,78
2284988,10,0,,,270,270
2284990,10,0,,,24,24
2284991,10,0,,,94,94
2284994,10,4,15,45.454545455,18,18
2284996,17,8,1.84,30.666666667,4.16,4.16
2284998,7,8,60,50,60,60
2285000,10,0,,,240,240
2285001,10,0,,,100,100
2285002,17,0,,,27,27
2285003,10,2,,,150,150
2285005,17,0,,,30,30
2285008,7,4,61,62.886597938,36,36
2285010,17,8,15,26.315789474,42,42
2285011,17,5,27,47.368421053,30,30
2285012,17,5,41,53.246753247,36,36
2285013,10,3,20,60.606060606,13,13
2285014,16,8,2.9671484888,24.726237407,0.0328515112,9.0328515112
2285016,16,0,,,33,33
2285018,17,0,,,15,15
2285019,13,6,3,14.285714286,24,24
2285020,17,8,14,34.146341463,27,27
2285021,17,0,,,12.03,12.03
2285023,10,0,,,12.03,12.03
2285025,24,0,,,15,15
2285026,21,1,14,87.5,30,30
2285027,9,8,1,50,1,1
2285028,16,8,31,83.783783784,,6
2285030,10,2,127,48.473282443,135,135
2285031,25,0,,,14,14
2285032,10,2,59,28.095238095,151,151
2285034,10,8,5.97,33.166666667,12.03,12.03
2285035,21,8,12,100,,0
2285038,16,8,3,50,3,3
2285039,10,0,,,60,60
2285040,17,0,,,10,10
2285041,21,2,33,100,,0
2285042,10,0,,,97,97
2285043,29,8,20,48.780487805,21,21
2285045,16,0,,,61,61
2285047,17,5,20,48.780487805,21,21
2285048,17,7,23,56.097560976,18,18
2285049,17,3,11.97,49.875,12.03,12.03
2285050,7,0,,,112,112
2285053,16,1,14,30.434782609,60,60
2285057,10,3,18,54.545454545,15,15
2285058,16,8,6,100,,0
2285060,16,,,,0.0328515112,0.0328515112
2285063,16,0,,,6,6
2285064,17,0,,,13,13
2285068,17,3,2.61,32.625,5.39,5.39
2285069,3,8,3,20,12,12
2285070,13,1,60,100,120,120
2285071,16,8,8,19.512195122,33,33
2285072,16,7,6,20,24,24
2285073,10,2,81,53.642384106,70,70
2285075,10,2,39,28.888888889,96,96
2285077,17,0,,,8,8
2285080,10,8,7.14,59.5,4.86,4.86
2285081,17,0,,,27,27
2285082,16,2,14,93.333333333,1,1
2285086,27,2,48,40,72,72
2285093,13,0,,,33,33
2285094,17,3,10.97,45.708333333,13.03,13.03
2285095,17,0,,,8,8
2285096,10,0,,,210,210
2285098,10,2,25,41.666666667,35,35
2285099,13,0,,,50,50
2285100,17,5,11,19.298245614,46,46
2285101,10,7,17.967148489,99.817491605,0.0328515112,0.0328515112
2285104,30,8,8.97,42.714285714,12.03,12.03
2285105,17,3,18,39.130434783,28,28
2285109,10,2,88,41.706161137,123,123
2285110,16,8,6,14.285714286,36,36
2285111,16,2,13,28.260869565,30,33
2285113,16,,,,0.0328515112,0.0328515112
2285116,17,0,,,0.46,0.46
2285118,13,0,,,6,6
2285119,21,2,27,100,,0
2285120,10,0,,,,6
2285121,10,0,,,10,10
2285122,16,0,,,212,212
2285123,16,0,,,24,24
2285126,10,8,18,35.294117647,33,33
2285127,17,3,12,44.444444444,15,15
2285128,17,8,22,47.826086957,24,24
2285129,16,0,,,25,25
2285130,17,3,2.9,48.333333333,3.1,3.1
2285131,13,0,,,180,180
2285133,17,0,,,16,16
2285135,10,3,33,57.894736842,24,24
2285136,17,3,7.61,76.1,2.39,2.39
2285137,17,0,,,0.0328515112,0.0328515112
2285139,10,7,30,30,70,70
2285140,17,3,7.21,72.1,2.79,2.79
2285141,17,3,6,20,24,24
2285142,10,2,23,50,23,23
2285145,17,3,12,40,18,18
2285146,1,8,8,100,,0
2285147,17,0,,,11.43,11.43
2285148,17,3,12,40,18,18
2285149,16,0,,,5,10
2285151,17,5,20,48.780487805,21,21
2285152,16,8,27,100,,0
2285153,16,0,,,,0
2285154,10,8,8,100,,0
2285155,17,3,3.41,34.1,6.59,6.59
2285156,10,3,79,65.289256198,42,42
2285158,10,8,12,11.111111111,96,96
2285159,10,8,13,20.634920635,50,50
2285160,16,7,6,100,,0
2285161,10,3,108,64.285714286,60,60
2285162,17,3,22,47.826086957,24,24
2285163,16,8,16,16,84,84
2285165,10,2,50,20.833333333,190,190
2285166,26,7,,,469.99,469.99
2285169,17,3,13,18.571428571,57,57
2285170,17,0,,,18,18
2285172,17,8,23,56.097560976,18,18
2285173,26,7,,,469.99,469.99
2285174,17,3,4,33.333333333,8,8
2285175,17,3,27,47.368421053,30,30
2285179,17,3,16,34.782608696,30,30
2285180,10,0,,,188,188
2285181,4,6,,,469.99,469.99
2285182,16,8,6,50,,6
2285189,13,5,2,20,8,8
2285212,10,8,12.38,68.777777778,5.62,5.62
2285271,27,0,,,156,156
2285299,26,8,10,21.739130435,36,36
2285348,17,3,11.97,49.875,12.03,12.03
2285368,13,7,18,100,,0
2285547,10,2,48,35.555555556,87,87
2285719,17,0,,,1.79,1.79
2285720,17,0,,,1.77,1.77
2285721,17,0,,,2.26,2.26
2285722,17,0,,,1.33,1.33
2285724,17,3,8.67,41.285714286,12.33,12.33
2285725,17,0,,,1.82,1.82
2285726,17,3,5.84,73,2.16,2.16
2285728,8,8,21,100,,0
2285729,10,0,,,30,30
2285730,8,0,,,,6
2285731,26,2,54,47.368421053,60,60
2285733,10,8,37,100,,0
2285734,13,8,13,35.135135135,24,24
2285735,16,8,15,50,15,15
2285736,17,0,,,1.53,1.53
2285738,10,8,5.97,33.166666667,12.03,12.03
2285739,17,0,,,57,57
2285740,10,5,30,52.631578947,27,27
2285741,17,5,31,75.609756098,10,10
2285742,10,7,61,62.886597938,36,36
2285743,12,2,9,27.272727273,24,24
2285744,17,0,,,57,57
2285745,29,8,18,50,18,18
2285747,10,8,1,0.826446281,120,120
2285749,26,7,152,55.882352941,120,120
2285750,30,0,,,,0
2285751,7,8,17.97,59.9,12.03,12.03
2285752,16,2,12,100,,0
2285753,17,0,,,24,24
2285754,26,7,10,21.739130435,36,36
2285755,29,8,20.97,99.857142857,0.03,0.03
2285757,4,8,19.51,16.258333333,100.49,100.49
2285758,10,4,75,55.555555556,60,60
2285759,10,7,142,54.198473282,120,120
2285760,13,0,,,37,37
2285761,10,0,,,46,46
2285762,10,0,,,97,97
2285764,10,8,24,52.173913043,22,22
2285765,13,8,51,55.434782609,41,41
2285766,13,0,,,57,57
2285767,16,8,27,32.142857143,57,57
2285768,17,0,,,1.46,1.46
2285769,17,0,,,1.53,1.53
2285770,7,0,,,97,97
2285772,17,0,,,1.53,1.53
2285773,17,3,6.18,51.5,5.82,5.82
2285774,13,0,,,33,33
2285775,16,8,9,42.857142857,12,12
2285776,17,0,,,0.0328515112,0.0328515112
2285777,10,2,62.967148489,99.947854744,0.0328515112,0.0328515112
2285778,24,0,,,12.03,12.03
2285779,17,0,,,1.39,1.39
2285780,17,5,20,48.780487805,21,21
2285781,16,,,,,0
2285783,7,8,75,35.714285714,135,135
2285784,10,7,1,0.826446281,120,120
2285785,10,2,6,20,24,24
2285786,16,0,,,,0
2285787,10,8,9,15.789473684,48,48
2285788,10,0,,,120,120
2285789,1,8,20.967148489,99.843564233,0.0328515112,0.0328515112
2285790,16,8,6,100,,0
2285791,17,3,8,66.666666667,4,4
2285792,17,8,12,29.268292683,29,29
2285793,26,0,,,108,108
2285794,16,2,14,30.434782609,32,32
2285795,12,2,149.93714849,99.958098993,0.0628515112,0.0628515112
2285796,10,8,22,8.3969465649,240,240
2285797,26,0,,,75,75
2285798,29,8,5.97,33.166666667,12.03,12.03
2285799,17,3,2.8,46.666666667,3.2,3.2
2285800,16,2,64,82.051282051,14,14
2285801,28,8,6,100,,0
2285802,17,0,,,1.85,1.85
2285803,10,2,72,66.666666667,36,36
2285804,17,0,,,3,3
2285806,16,0,,,,0
2285807,10,3,31,67.391304348,15,15
2285808,17,5,19.7,82.083333333,4.3,4.3
2285809,17,7,25,54.347826087,21,21
2285810,17,3,23,56.097560976,18,18
2285811,17,0,,,2,2
2285812,10,3,27,52.941176471,24,24
2285813,17,0,,,2.07,2.07
2285814,10,8,44.97,78.894736842,12.03,12.03
2285815,10,2,50,41.666666667,70,70
2285816,17,3,8,66.666666667,4,4
2285817,10,8,67,69.072164948,30,30
2285818,17,3,12,36.363636364,21,21
2285819,10,0,,,30,30
2285820,17,3,9.9671484888,99.671484888,0.0328515112,0.0328515112
2285821,17,0,,,6,6
2285822,17,3,18,35.294117647,33,33
2285823,17,4,5.97,33.166666667,12.03,12.03
2285825,18,8,55,78.571428571,15,15
2285826,10,0,,,24,24
2285828,17,0,,,2,2
2285829,10,2,165.77,85.01025641,29.23,29.23
2285832,22,0,,,470,470
2285833,10,8,44,23.404255319,144,144
2285834,30,0,,,,0
2285835,10,8,13,35.135135135,24,24
2285836,30,0,,,,0
2285837,17,0,,,1.43,1.43
2285838,26,0,,,63,63
2285840,16,0,,,26,26
2285841,10,0,,,60,60
2285842,10,0,,,18,18
2285843,13,7,7,8.3333333333,77,77
2285844,29,2,57,100,,0
2285845,17,0,,,1.49,1.49
2285846,16,0,,,,4
2285847,17,8,1,16.666666667,5,5
2285848,17,3,6,28.571428571,15,15
2285849,17,0,,,70,70
2285850,10,0,,,46,46
2285851,10,8,45,57.692307692,33,33
2285852,17,3,7,18.918918919,30,30
2285853,17,3,27,47.368421053,30,30
2285854,17,0,,,46,46
2285855,16,8,4,22.222222222,14,14
2285856,17,0,,,24,24
2285857,10,2,19,21.83908046,68,68
2285858,10,2,75,55.555555556,60,60
2285859,17,3,12,40,18,18
2285860,17,0,,,27,27
2285861,17,3,3.67,45.875,4.33,4.33
2285862,10,2,61,40.397350993,90,90
2285863,29,7,12,100,,0
2285864,10,2,167.96714849,99.980445529,0.0328515112,0.0328515112
2285865,13,0,,,37,37
2285866,17,0,,,1.2,1.2
2285867,17,0,,,0.0328515112,0.0328515112
2285868,13,7,3,16.666666667,15,15
2285869,12,6,11,29.72972973,48,48
2285870,14,0,,,,0
2285871,10,3,58,82.857142857,,12
2285872,10,0,,,120,120
2285873,17,0,,,1.16,1.16
2285874,8,0,,,,6
2285875,26,0,,,48,48
2285876,17,0,,,16,16
2285877,16,0,,,48,48
2285878,10,3,55,56.701030928,42,42
2285879,17,0,,,24,24
2285880,12,6,11,29.72972973,48,48
2285881,10,3,4.15,41.5,5.85,5.85
2285882,12,4,9,33.333333333,18,18
2285883,10,2,11,52.380952381,4,10
2285884,10,3,34,48.571428571,36,36
2285885,17,3,11.97,49.875,12.03,12.03
2285886,11,0,,,,6
2285887,10,0,,,70,70
2285888,10,3,33,52.380952381,30,30
2285889,25,8,9,33.333333333,6,18
2285890,17,3,13,35.135135135,24,24
2285891,27,7,30,30,70,70
2285892,10,2,10,21.739130435,36,36
2285893,10,8,90,53.571428571,78,78
2285894,16,0,,,,0
2285895,5,0,,,55,55
2285896,16,8,12,9.0909090909,120,120
2285897,16,0,,,37,37
2285898,17,3,4,40,6,6
2285899,10,5,6,20,24,24
2285900,16,8,3,14.285714286,18,18
2285901,10,8,60,28.571428571,150,150
2285902,17,3,46,100,,0
2285903,17,0,,,6,12
2285904,30,0,,,0.03,0.03
2285905,17,3,13.74,76.333333333,4.26,4.26
2285906,30,0,,,,0
2285908,13,0,,,180,180
2285909,16,2,,,18,24
2285910,17,0,,,4.46,4.46
2285911,10,3,48,28.571428571,120,120
2285912,10,0,,,70,70
2285913,10,3,61,62.886597938,36,36
2285914,21,8,12,50,12,12
2285915,10,2,60,25,180,180
2285916,16,8,12,100,,0
2285917,10,7,1.47,24.5,4.53,4.53
2285918,29,0,,,36,36
2285919,27,7,15,11.111111111,120,120
2285920,17,2,34.34,74.652173913,11.66,11.66
2285921,17,0,,,2.62,2.62
2285922,17,0,,,2,2
2285923,10,8,17.97,59.9,12.03,12.03
2285924,17,4,6,28.571428571,15,15
2285925,10,2,39,44.827586207,48,48
2285926,10,2,23,32.857142857,47,47
2285927,17,0,,,12.03,12.03
2285928,17,8,21,36.842105263,36,36
2285929,17,5,1.64,27.333333333,4.36,4.36
2285930,17,3,26,33.766233766,51,51
2285931,16,0,,,,0
2285932,17,0,,,4.79,4.79
2285933,10,2,18,25.714285714,52,52
2285934,17,1,3,14.285714286,24,24
2285935,17,0,,,2.56,2.56
2285936,10,0,,,80,80
2285937,10,4,10,7.6923076923,120,120
2285938,16,8,6,20,24,24
2285939,13,2,26,28.260869565,66,66
2285940,4,2,102,94.444444444,6,6
2285941,13,0,,,18,18
2285942,16,8,27,42.857142857,36,36
2285943,10,2,47,54.022988506,40,40
2285944,13,0,,,84,84
2285945,16,0,,,,4
2285946,17,3,20,35.087719298,37,37
2285947,10,4,10,27.027027027,27,27
2285948,17,0,,,,0
2285949,13,0,,,13,13
2285950,17,0,,,1.54,1.54
2285951,17,3,6.11,76.375,1.89,1.89
2285952,13,4,6,20,24,24
2285953,15,0,,,8,8
2285954,13,7,15,26.315789474,42,42
2285955,17,0,,,46,46
2285956,10,8,9,19.565217391,37,37
2285957,17,8,16,22.857142857,54,54
2285958,17,0,,,2.66,2.66
2285959,16,,,,2,2
2285960,17,0,,,24,24
2285961,17,0,,,25,25
2285962,17,3,6,33.333333333,12,12
2285963,13,0,,,60,60
2285964,17,0,,,8,8
2285965,17,3,6.77,84.625,1.23,1.23
2285966,17,0,,,2.5,2.5
2285967,13,0,,,120,120
2285968,17,8,11.97,49.875,12.03,12.03
2285969,17,0,,,18,18
2285970,17,0,,,10,10
2285971,17,0,,,1.59,1.59
2285972,28,8,8.97,42.714285714,12.03,12.03
2285973,17,0,,,15,15
2285974,17,3,2.97,37.125,5.03,5.03
2285975,17,0,,,28,28
2285976,13,0,,,115,115
2285977,16,0,,,,6
2285978,10,8,5,3.5714285714,135,135
2285979,17,8,6,33.333333333,12,12
2285980,10,2,20,25.974025974,57,57
2285981,10,0,,,41,41
2285982,17,0,,,24,24
2285983,21,2,50.967148489,89.41604998,0.0328515112,6.0328515112
2285984,17,0,,,18,18
2285985,17,8,52,74.285714286,18,18
2285986,7,8,84.97,87.597938144,12.03,12.03
2285987,17,0,,,2,2
2285988,17,4,1.9671484888,98.357424442,0.0328515112,0.0328515112
2285989,17,3,1,12.5,7,7
2285990,17,0,,,12,12
2285991,16,2,14.97,55.444444444,12.03,12.03
2285992,9,,,,,0
2285993,30,,,,,0
2285994,17,0,,,0.0328515112,0.0328515112
2285995,17,0,,,21,21
2285996,10,2,75,35.714285714,135,135
2285998,13,1,60,100,120,120
2285999,17,3,6,25,18,18
2286000,10,8,27,42.857142857,36,36
2286001,17,0,,,1.26,1.26
2286002,17,8,12,40,18,18
2286003,17,0,,,24,24
2286004,10,0,,,37,37
2286005,10,2,58,82.857142857,12,12
2286006,20,0,,,37,37
2286007,17,0,,,2.33,2.33
2286008,17,0,,,46,46
2286009,16,0,,,46,46
2286010,10,2,89,37.083333333,151,151
2286011,16,0,,,,0
2286012,10,2,22,47.826086957,24,24
2286013,17,8,6,100,,0
2286014,10,0,,,188,188
2286015,13,7,24,28.571428571,60,60
2286016,24,0,,,37,37
2286017,29,8,9,33.333333333,18,18
2286023,25,8,14.967148489,99.780989926,0.0328515112,0.0328515112
2286029,17,0,,,1.68,1.68
2286031,17,0,,,1.54,1.54
2286033,17,0,,,0.72,0.72
2286034,17,0,,,1.56,1.56
2286035,17,0,,,1.23,1.23
2286036,17,2,25.75,95.37037037,1.25,1.25
2286037,17,0,,,4,4
2286038,10,4,72,66.666666667,36,36
2286039,10,2,57,47.5,63,63
2286040,17,1,4,16.666666667,28,28
2286041,17,5,17,41.463414634,24,24
2286042,5,8,57,100,,0
2286043,10,2,46,100,,0
2286044,16,0,,,,0
2286045,17,0,,,2.03,2.03
2286046,16,8,9,42.857142857,12,12
2286047,5,8,18,100,,0
2286048,10,8,33.97,73.847826087,12.03,12.03
2286049,10,8,18,23.076923077,60,60
2286050,16,3,5.9671484888,99.452474814,0.0328515112,0.0328515112
2286051,17,3,5,33.333333333,10,10
2286052,10,7,13,35.135135135,24,24
2286053,27,0,,,264,264
2286054,10,0,,,46,46
2286055,17,5,30,42.857142857,40,40
2286056,16,0,,,,0
2286057,17,3,1,100,,0
2286058,17,3,1,100,,0
2286059,17,2,10,55.555555556,8,8
