USSCIDN,OFFGUIDE,SENTRNGE,MNTHDEPT,PCNTDEPT,SENTTCAP,SENSPCAP
2379739,13,0,,,103,103
2379740,17,4,1.89,31.5,4.11,4.11
2379741,17,0,,,12,12
2379742,7,8,49,50.515463918,48,48
2379743,17,8,9.9671484888,99.671484888,0.0328515112,0.0328515112
2379744,30,,,,,0
2379745,17,0,,,1.26,1.26
2379746,17,3,7,18.918918919,30,30
2379747,9,,,,,0
2379748,26,0,,,120,120
2379749,7,0,,,60,60
2379750,13,6,1,1.5873015873,64,64
2379751,17,3,6.32,52.666666667,5.68,5.68
2379752,10,8,71,58.67768595,50,50
2379753,7,7,180,50,180,180
2379754,17,0,,,18,18
2379755,17,0,,,1.49,1.49
2379756,17,3,9,30,21,21
2379757,17,0,,,18,18
2379758,10,3,3.44,57.333333333,2.56,2.56
2379759,13,2,24,40,36,36
2379760,10,3,31,67.391304348,15,15
2379761,17,5,1,4.1666666667,23,23
2379762,10,8,7.74,96.75,0.26,0.26
2379763,10,0,,,60,60
2379764,17,0,,,0.76,0.76
2379765,17,0,,,24,24
2379766,10,0,,,120,120
2379767,17,8,12,50,12,12
2379768,17,0,,,7.72,7.72
2379769,17,0,,,0.85,0.85
2379770,13,0,,,96,96
2379771,26,7,,,384.03,384.03
2379772,4,0,,,0.66,0.66
2379773,17,0,,,6,6
2379774,10,2,14,34.146341463,27,27
2379775,17,3,5.57,55.7,4.43,4.43
2379776,10,0,,,46,46
2379777,17,0,,,4.2,4.2
2379778,17,0,,,1.41,1.41
2379779,17,0,,,0.99,0.99
2379780,7,8,13,8.6092715232,120,138
2379781,10,0,,,63,63
2379782,17,0,,,30,30
2379783,10,0,,,57,57
2379784,17,0,,,0.0328515112,0.0328515112
2379785,17,0,,,0.0328515112,0.0328515112
2379786,17,3,0.68,17,3.32,3.32
2379787,10,2,24,20,96,96
2379788,17,0,,,0.95,0.95
2379789,10,0,,,36,36
2379790,10,7,27,31.034482759,60,60
2379791,17,0,,,27,27
2379792,17,0,,,14,14
2379793,7,7,68,62.962962963,40,40
2379794,13,0,,,60,60
2379796,30,0,,,,0
2379797,17,0,,,7,7
2379798,16,8,12,44.444444444,15,15
2379799,16,0,,,,0
2379800,13,6,33,37.931034483,120,120
2379801,21,4,24,100,,0
2379802,22,0,,,470,470
2379803,10,2,12,25,36,36
2379804,30,0,,,,0
2379806,29,8,2,16.666666667,,10
2379807,30,0,,,,0
2379808,13,0,,,30,30
2379809,11,7,18,100,,0
2379810,13,2,11,19.298245614,46,46
2379811,16,0,,,7.16,7.16
2379812,17,0,,,27,27
2379814,10,0,,,211,211
2379815,22,0,,,470,470
2379817,10,5,35,50,35,35
2379819,26,2,75,51.020408163,72,72
2379820,10,0,,,97,97
2379821,10,0,,,78,78
2379822,10,0,,,97,97
2379823,10,0,,,108,108
2379824,10,4,19,19.587628866,78,78
2379825,10,0,,,70,70
2379826,16,,,,,0
2379827,10,2,46,52.873563218,41,41
2379828,10,0,,,60,60
2379829,17,0,,,10,10
2379830,16,0,,,12.03,12.03
2379831,10,3,46,65.714285714,24,24
2379832,17,0,,,27,27
2379833,17,0,,,5.85,5.85
2379834,17,3,9,60,6,6
2379835,17,0,,,8,8
2379836,17,3,6,20,24,24
2379837,13,8,6,20,24,24
2379838,17,0,,,1.16,1.16
2379839,16,0,,,96,96
2379840,15,4,6.08,33.777777778,1.92,11.92
2379841,17,3,15,50,15,15
2379842,12,0,,,120,120
2379843,17,0,,,1.03,1.03
2379844,10,8,12,100,,0
2379845,17,0,,,10,10
2379846,27,8,30,50,30,30
2379847,16,0,,,,7
2379848,13,0,,,84,84
2379849,16,8,37,42.528735632,50,50
2379850,17,8,2,13.333333333,13,13
2379852,17,0,,,9,9
2379853,13,0,,,120,120
2379854,17,3,3,16.666666667,15,15
2379855,17,0,,,30,30
2379856,17,3,15,50,15,15
2379857,17,3,4,50,4,4
2379858,17,0,,,21,21
2379859,16,2,30,100,,0
2379860,17,0,,,18,18
2379861,10,2,29,33.333333333,58,58
2379862,17,0,,,0.92,0.92
2379863,17,0,,,3.13,3.13
2379864,17,3,15.57,86.5,2.43,2.43
2379865,25,4,6,33.333333333,12,12
2379866,10,0,,,70,70
2379867,17,0,,,2.79,2.79
2379868,17,0,,,12.03,12.03
2379869,16,8,6.97,58.083333333,0.03,5.03
2379870,4,7,6,10.526315789,51,51
2379871,17,0,,,1,1
2379872,17,3,7.05,70.5,2.95,2.95
2379873,10,3,10.21,56.722222222,7.79,7.79
2379874,17,3,5.47,54.7,4.53,4.53
2379875,10,5,10,14.285714286,60,60
2379876,9,0,,,24.2,24.2
2379877,10,2,41,30.37037037,94,94
2379878,17,0,,,4.95,4.95
2379879,17,0,,,3.19,3.19
2379880,17,0,,,1.23,1.23
2379881,13,0,,,46,46
2379882,10,2,12,100,,0
2379883,10,6,272.99,138.57360406,469.99,469.99
2379884,10,0,,,18,18
2379885,10,2,34,56.666666667,26,26
2379886,16,0,,,,0
2379887,17,3,2,25,6,6
2379888,10,0,,,48,48
2379889,10,0,,,470,470
2379890,13,6,24,25,120,120
2379891,17,0,,,0.89,0.89
2379892,17,0,,,7,7
2379893,17,0,,,5.49,5.49
2379894,10,0,,,60,60
2379895,10,3,5.08,42.333333333,6.92,6.92
2379896,17,8,10.43,69.533333333,4.57,4.57
2379897,10,2,59,49.166666667,61,61
2379898,10,4,57,100,,0
2379899,16,2,7,58.333333333,3,5
2379900,10,5,8.97,42.714285714,12.03,12.03
2379901,16,8,0.77,12.833333333,5.23,5.23
2379902,16,8,20.97,99.857142857,0.03,0.03
2379903,13,8,6,20,24,24
2379904,17,0,,,3,3
2379905,10,0,,,327,327
2379906,15,0,,,7.1,7.1
2379907,17,3,6,22.222222222,21,21
2379908,25,6,18,60,48,48
2379909,21,0,,,,0
2379910,17,0,,,5.72,5.72
2379911,10,7,6.7,20.303030303,26.3,26.3
2379912,17,6,3,14.285714286,24,24
2379913,17,0,,,0.76,0.76
2379914,10,5,20,10.638297872,168,168
2379915,17,0,,,1.16,1.16
2379919,30,0,,,0.16,0.16
2379920,17,0,,,18,18
2379921,10,8,16,10.59602649,135,135
2379922,13,5,14,16.666666667,70,70
2379923,4,0,,,36,36
2379924,10,2,27,45,33,33
2379925,17,0,,,30,30
2379926,17,0,,,1.16,1.16
2379927,17,0,,,0.95,0.95
2379928,25,0,,,6,6
2379929,10,0,,,5,10
2379930,13,0,,,30,30
2379931,17,0,,,1.39,1.39
2379932,30,0,,,,0
2379933,10,8,15,11.111111111,120,120
2379934,26,8,52,28.260869565,132,132
2379935,17,0,,,24,24
2379936,10,0,,,144,144
2379937,10,0,,,37,37
2379938,17,0,,,12.03,12.03
2379939,17,0,,,2.66,2.66
2379940,10,0,,,33,33
2379941,26,0,,,180,180
2379942,17,0,,,0.92,0.92
2379943,17,3,8,19.512195122,33,33
2379944,16,7,10,100,,0
2379945,9,,,,,0
2379946,17,3,3,10,27,27
2379947,17,0,,,21,21
2379948,13,8,48,57.142857143,36,36
2379949,17,0,,,12.69,12.69
2379950,17,0,,,10,10
2379951,17,0,,,12.03,12.03
2379952,17,0,,,30.2,30.2
2379953,17,0,,,4.34,4.34
2379954,7,8,86.967148489,99.962239642,0.0328515112,0.0328515112
2379955,15,2,30,100,,0
2379956,17,8,8,100,,0
2379957,13,6,12.69,20.142857143,72.69,75.69
2379958,4,7,4,9.756097561,37,37
2379959,13,8,21,33.333333333,42,42
2379960,17,0,,,4.49,4.49
2379961,17,0,,,0.85,0.85
2379962,17,0,,,1.28,1.28
2379963,4,0,,,,0
2379964,26,0,,,77,77
2379965,17,0,,,8,8
2379966,13,0,,,12.46,12.46
2379967,17,0,,,7,7
2379968,17,0,,,8,8
2379969,10,8,3,11.111111111,24,24
2379971,16,0,,,,0
2379972,10,0,,,67,67
2379973,13,0,,,15,15
2379974,10,0,,,48,48
2379975,17,0,,,3,3
2379976,21,8,6,50,,6
2379977,10,8,49,40.495867769,72,72
2379978,10,0,,,46,46
2379979,10,0,,,48,48
2379980,10,4,30.5,82.432432432,6.5,6.5
2379981,27,0,,,60,60
2379982,4,0,,,10,10
2379983,10,0,,,96,96
2379984,10,0,,,168,168
2379985,10,3,22,73.333333333,,8
2379986,17,8,2.84,47.333333333,0.16,3.16
2379987,17,0,,,10,10
2379988,10,0,,,120,120
2379989,1,0,,,11.95,11.95
2379990,10,0,,,92,92
2379991,10,8,62,23.664122137,200,200
2379992,10,0,,,60,60
2379993,10,0,,,15,15
2379994,10,4,90.4,93.195876289,6.6,6.6
2379995,17,8,2,33.333333333,4,4
2379996,16,2,13,39.393939394,20,20
2379997,13,6,4,9.756097561,33,45
2379998,10,8,22,47.826086957,24,24
2379999,13,0,,,44,44
2380000,10,0,,,32,32
2380001,10,0,,,24,24
2380002,25,0,,,12,12
2380003,17,8,4,50,4,4
2380004,10,5,6,28.571428571,15,15
2380005,10,6,6,20,24,36
2380006,9,0,,,2,2
2380007,27,0,,,46,46
2380008,23,8,204,60.714285714,132,132
2380009,7,2,68,36.170212766,120,120
2380010,17,0,,,1.56,1.56
2380011,5,0,,,151,151
2380012,10,7,15,11.111111111,120,120
2380013,1,0,,,36,36
2380014,16,,,,,0
2380015,17,0,,,,0
2380016,16,2,11.97,49.875,12.03,12.03
2380017,17,0,,,18,18
2380018,30,0,,,,0
2380019,4,7,20,35.087719298,37,37
2380020,30,0,,,,0
2380021,10,0,,,120,120
2380022,13,7,30,100,,0
2380023,26,2,58,34.117647059,112,112
2380024,10,2,21,21,79,79
2380025,10,0,,,140,140
2380026,13,1,49,69.014084507,120,120
2380027,16,8,12,100,,0
2380028,10,8,1,0.826446281,120,120
2380029,17,3,3,50,3,3
2380030,26,0,,,198,198
2380031,16,8,6,20,24,24
2380032,16,0,,,21,21
2380033,10,2,108,90,12,12
2380034,10,2,48,40,72,72
2380035,10,0,,,48,48
2380036,10,0,,,168,168
2380037,10,0,,,400,400
2380038,10,0,,,180,180
2380039,17,0,,,1.12,1.12
2380040,13,2,88,58.278145695,63,63
2380041,13,0,,,33,33
2380042,17,0,,,8,8
2380043,10,2,22,31.428571429,48,48
2380044,10,0,,,46,46
2380045,17,0,,,21,21
2380046,10,2,47,20,188,188
2380047,10,4,48,44.444444444,60,60
2380049,10,2,94,35.877862595,168,168
2380050,17,0,,,2.62,2.62
2380051,10,2,172,58.904109589,120,120
2380052,17,0,,,1.08,1.08
2380053,13,2,52,34.437086093,87,99
2380054,17,0,,,4,4
2380055,21,4,25,10.638297872,210,210
2380056,21,0,,,57,57
2380057,16,,,,,0
2380058,26,0,,,144,144
2380059,17,0,,,1.66,1.66
2380060,17,5,21,30,49,49
2380061,17,0,,,15,15
2380062,13,0,,,51,51
2380063,10,7,36,21.428571429,132,132
2380064,26,2,12,11.111111111,96,96
2380065,5,7,9,30,21,21
2380066,16,8,3,20,1,12
2380067,17,0,,,5.95,5.95
2380068,17,0,,,1.35,1.35
2380069,16,0,,,,0
2380070,17,3,6,25,18,18
2380071,10,3,48,68.571428571,22,22
2380072,10,0,,,18,18
2380073,10,8,13,35.135135135,24,24
2380074,13,0,,,63,63
2380075,13,6,,,0.0328515112,0.0328515112
2380076,17,0,,,7.62,7.62
2380077,27,7,180,50,180,180
2380078,17,8,6,20,24,24
2380079,16,8,33,64.705882353,18,18
2380080,16,0,,,60,60
2380081,10,0,,,470,470
2380082,22,0,,,470,470
2380083,10,7,16.74,45.243243243,20.26,20.26
2380085,10,8,32.97,52.333333333,12.03,30.03
2380086,16,,,,6,6
2380087,7,6,2,1.652892562,123,123
2380088,16,8,3,5.2631578947,54,54
2380089,13,0,,,63,63
2380090,17,0,,,12.03,12.03
2380091,10,7,5,15.151515152,28,28
2380092,17,0,,,0.0328515112,0.0328515112
2380093,13,0,,,13,13
2380094,10,8,102,48.571428571,108,108
2380095,26,0,,,51,51
2380096,10,0,,,63,63
2380097,30,0,,,,0
2380098,13,0,,,32,32
2380100,10,0,,,46,46
2380101,10,0,,,46,46
2380102,10,2,13,28.260869565,33,33
2380103,24,0,,,21,21
2380104,30,0,,,,0
2380106,10,2,84,46.666666667,96,96
2380107,12,0,,,5,10
2380108,13,0,,,10,10
2380109,10,8,22,31.428571429,48,48
2380110,17,0,,,2.03,2.03
2380111,17,0,,,1.26,1.26
2380112,13,5,11,19.298245614,46,46
2380113,17,0,,,15,15
2380114,17,8,4,19.047619048,17,17
2380115,16,6,45,136.36363636,78,78
2380116,17,7,1.8,30,4.2,4.2
2380117,10,8,17.97,59.9,12.03,12.03
2380118,10,2,20,35.087719298,37,37
2380119,10,0,,,121,121
2380120,17,0,,,30,30
2380121,13,0,,,70,70
2380122,17,3,2.61,43.5,3.39,3.39
2380123,17,0,,,2.2,2.2
2380124,17,0,,,4.36,4.36
2380125,10,2,25,20.661157025,96,96
2380126,10,4,23.46,78.2,6.54,6.54
2380127,10,0,,,235,235
2380128,26,2,15,29.411764706,36,36
2380129,17,0,,,0.0328515112,0.0328515112
2380130,10,2,135,100,,0
2380131,17,0,,,3.26,3.26
2380132,17,0,,,1.16,1.16
2380133,17,0,,,0.76,0.76
2380134,10,2,24.97,67.486486486,0.03,12.03
2380135,17,8,3,37.5,5,5
2380136,10,3,3.27,54.5,2.73,2.73
2380137,26,0,,,37,37
2380138,17,0,,,0.82,0.82
2380139,17,0,,,2.49,2.49
2380140,4,,,,18,18
2380141,17,0,,,1.85,1.85
2380142,10,3,11,52.380952381,10,10
2380143,10,0,,,12.03,12.03
2380144,17,0,,,0.82,0.82
2380145,13,0,,,120,120
2380146,17,0,,,6,6
2380147,17,0,,,30,30
2380148,10,0,,,60,60
2380149,17,3,6,25,18,18
2380150,21,8,10,100,,0
2380151,10,3,22,47.826086957,24,24
2380152,17,0,,,6.92,6.92
2380153,17,0,,,8,8
2380154,17,0,,,15,15
2380155,15,2,21,87.5,,3
2380156,13,2,46,50,46,46
2380157,17,3,2.15,21.5,7.85,7.85
2380161,10,8,,,40,52
2380162,17,8,11,19.298245614,46,46
2380163,10,0,,,,0
2380164,16,8,21,33.333333333,42,42
2380165,16,0,,,27,27
2380166,22,2,,,0.0328515112,0.0328515112
2380167,21,4,86.967148489,99.962239642,0.0328515112,0.0328515112
2380168,16,2,27,100,,0
2380169,10,8,10.51,43.791666667,13.49,13.49
2380171,10,0,,,70,70
2380172,10,5,47,55.952380952,37,37
2380173,10,5,151,64.255319149,84,84
2380174,17,8,5.97,33.166666667,12.03,12.03
2380175,17,0,,,4.46,4.46
2380176,17,3,3.86,64.333333333,2.14,2.14
2380177,17,3,11.97,49.875,12.03,12.03
2380178,7,7,18,23.076923077,60,60
2380179,16,2,11,26.829268293,30,30
2380181,17,0,,,18,18
2380182,10,0,,,60,60
2380184,10,8,27,10.305343511,235,235
2380185,13,0,,,40,40
2380186,26,8,13,35.135135135,24,24
2380187,13,1,11,29.72972973,48,48
2380188,10,8,38,35.185185185,70,70
2380189,13,0,,,63,63
2380190,17,0,,,15,15
2380191,1,8,12,100,,0
2380192,13,0,,,10,10
2380193,17,0,,,33,33
2380194,13,2,44,23.404255319,144,144
2380195,10,4,39,28.888888889,96,96
2380196,17,8,6,100,,0
2380197,17,0,,,10,10
2380198,10,0,,,40,40
2380199,7,7,43,28.476821192,108,108
2380200,16,8,6,100,,0
2380201,10,0,,,110,110
2380202,10,2,27,20,108,108
2380203,17,0,,,8,8
2380204,10,0,,,60,60
2380206,10,2,43,35.537190083,78,78
2380207,7,8,34,48.571428571,36,36
2380208,10,8,18,23.076923077,60,60
2380209,26,0,,,262,262
2380210,10,2,101,53.723404255,87,87
2380211,27,7,62,19.135802469,262,262
2380212,10,2,13,28.260869565,33,33
2380213,13,7,11,14.285714286,66,66
2380215,10,2,134,71.276595745,54,54
2380216,20,0,,,40,40
2380217,16,,,,,0
2380218,19,0,,,235,235
2380219,17,0,,,24,24
2380220,13,8,18,75,,6
2380221,17,0,,,12.03,12.03
2380222,17,0,,,1.35,1.35
2380223,16,,,,0.0328515112,0.0328515112
2380224,10,2,30,34.482758621,57,57
2380225,28,0,,,33,33
2380226,17,3,1,10,9,9
2380227,17,0,,,0.0328515112,0.0328515112
2380228,16,0,,,12,12
2380229,18,8,20.967148489,99.843564233,0.0328515112,0.0328515112
2380230,17,0,,,21,21
2380231,21,2,71.97,92.269230769,0.03,6.03
2380232,7,7,55,23.404255319,180,180
2380233,17,0,,,2,2
2380235,10,8,36,21.428571429,132,132
2380236,17,0,,,1.16,1.16
2380237,17,0,,,,0
2380238,30,,,,,0
2380239,17,0,,,0.76,0.76
2380240,17,0,,,18,18
2380241,10,0,,,120,120
2380242,17,0,,,1.68,1.68
2380243,17,0,,,46,46
2380244,17,3,3.8,63.333333333,2.2,2.2
2380245,10,2,13,18.571428571,57,57
2380246,10,8,17,56.666666667,13,13
2380247,30,0,,,,0
2380248,17,0,,,1.15,1.15
2380249,10,0,,,135,135
2380250,10,8,24,100,,0
2380251,10,0,,,6,6
2380252,17,0,,,0.76,0.76
2380253,17,5,7.61,95.125,0.39,0.39
2380254,10,3,3.24,32.4,6.76,6.76
2380255,13,0,,,15,15
2380256,17,0,,,18,18
2380257,10,0,,,12.03,12.03
2380258,17,0,,,0.79,0.79
2380259,10,8,16,22.857142857,54,54
2380260,24,6,24,100,48,48
2380261,17,0,,,2.95,2.95
2380263,17,5,1.97,32.833333333,4.03,4.03
2380264,10,8,15,11.111111111,120,120
2380265,13,0,,,130,130
2380266,17,8,3.21,40.125,4.79,4.79
2380267,17,0,,,4.43,4.43
2380268,17,8,3,20,12,12
2380269,17,0,,,1.16,1.16
2380270,10,1,12,40,42,42
2380271,10,0,,,135,135
2380272,17,0,,,6,6
2380273,17,0,,,4,4
2380275,10,2,47,20,188,188
2380276,13,8,1,5.5555555556,17,17
2380277,10,2,106,40.458015267,156,156
2380278,10,0,,,120,120
2380279,17,0,,,0.79,0.79
2380280,17,0,,,21,21
2380281,10,0,,,248,248
2380282,17,0,,,1.85,1.85
2380283,21,0,,,18,18
2380284,17,3,3,16.666666667,15,15
2380285,25,0,,,27,33
2380286,10,0,,,60,60
2380287,25,0,,,6,12
2380288,10,6,74,160.86956522,120,120
2380289,10,2,,,180,180
2380290,17,3,6,25,18,18
2380291,13,0,,,180,180
2380292,27,0,,,120,120
2380293,17,0,,,0.82,0.82
2380294,17,6,3,11.111111111,30,30
2380295,10,2,24,28.571428571,60,60
2380296,17,0,,,1.31,1.31
2380297,10,8,21,36.842105263,36,36
2380298,17,0,,,1.56,1.56
2380299,27,0,,,469.99,469.99
2380300,10,0,,,84,84
2380301,13,0,,,65,65
2380302,10,7,9.9671484888,99.671484888,0.0328515112,0.0328515112
2380303,17,3,9.47,94.7,0.53,0.53
2380304,16,0,,,6.07,6.07
2380305,17,0,,,2,2
2380306,17,0,,,0.79,0.79
2380307,17,0,,,6,6
2380308,10,8,29,50.877192982,28,28
2380309,27,0,,,469.99,469.99
2380310,21,2,55,36.42384106,96,96
2380311,17,3,11,52.380952381,10,10
2380312,17,3,3,20,12,12
2380313,10,0,,,120,120
2380314,10,0,,,60,60
2380315,16,0,,,,6
2380316,10,2,24,34.285714286,46,46
2380317,16,0,,,0.0328515112,0.0328515112
2380318,16,0,,,,8
2380319,26,4,50,64.102564103,28,28
2380320,25,7,4,50,4,4
2380321,16,2,14.97,55.444444444,12.03,12.03
2380322,10,2,39,68.421052632,18,18
2380323,5,8,13,35.135135135,24,24
2380324,5,0,,,5,10
2380325,10,0,,,16,16
2380326,13,0,,,60,60
2380327,17,0,,,3.13,3.13
2380328,10,0,,,71,71
2380329,10,0,,,157,157
2380330,4,4,46,35.384615385,84,84
2380331,16,8,11.97,66.5,0.03,6.03
2380332,16,0,,,,0
2380333,13,0,,,24,24
2380334,12,7,9,10.344827586,78,78
2380335,10,0,,,6,10
2380336,17,0,,,8,8
2380337,17,3,4,50,,4
2380338,22,4,,,456,456
2380339,17,0,,,2.43,2.43
2380340,10,2,118,45.038167939,144,144
2380341,26,8,5,6.4935064935,72,72
2380342,4,4,20,14.285714286,120,120
2380343,10,8,33,52.380952381,30,30
2380344,21,0,,,46,46
2380345,13,2,28,60.869565217,18,18
2380346,10,0,,,36,36
2380347,10,8,37,30.578512397,84,84
2380348,10,0,,,14,14
2380349,16,8,85,70.247933884,36,36
2380350,17,3,4.22,42.2,5.78,5.78
2380351,16,8,3,12.5,21,21
2380352,17,0,,,7,7
2380353,13,8,6,7.1428571429,78,78
2380354,10,5,37,34.905660377,69,69
2380355,13,8,13,25.490196078,38,38
2380356,7,2,73,48.344370861,78,78
2380357,17,3,12,100,,0
2380358,13,8,3,14.285714286,18,18
2380359,10,0,,,135,135
2380360,10,6,13,92.857142857,27,27
2380361,17,3,9,19.565217391,37,37
2380362,10,0,,,24,24
2380363,17,0,,,21,21
2380364,9,0,,,,0
2380365,17,6,12,200,18,18
2380366,17,8,6,100,,0
2380367,16,8,17,41.463414634,24,24
2380368,10,0,,,12,12
2380369,26,2,70,34.146341463,135,135
2380370,4,0,,,,1
2380371,17,0,,,16,16
2380372,17,7,5.9671484888,99.452474814,0.0328515112,0.0328515112
2380373,13,0,,,60,60
2380374,16,0,,,,0
2380375,17,0,,,37,37
2380376,13,0,,,27,27
2380377,17,3,6,40,9,9
2380378,10,3,24,34.285714286,46,46
2380379,10,0,,,121,121
2380380,10,3,40,57.142857143,30,30
2380381,16,0,,,57,57
2380382,16,0,,,,0
2380383,17,0,,,21,21
2380384,17,,,,1.49,1.49
2380385,17,0,,,21,21
2380386,9,0,,,,0
2380387,10,0,,,46,46
2380388,10,0,,,72,72
2380389,17,0,,,41,41
2380390,17,3,5.47,91.166666667,0.53,0.53
2380391,16,2,6,11.764705882,45,45
2380392,26,7,34,18.784530387,147,147
2380393,30,0,,,5.3,5.3
2380394,10,0,,,140,140
2380395,30,0,,,,0
2380396,16,8,24.97,67.486486486,12.03,12.03
2380397,13,0,,,40,40
2380398,13,0,,,37,37
2380399,25,0,,,15,15
2380400,17,0,,,36,36
2380401,17,6,16,53.333333333,46,46
2380402,17,8,8,66.666666667,4,4
2380403,30,0,,,,0
2380404,17,6,26,162.5,42,42
2380405,21,8,11.51,25.02173913,34.49,34.49
2380406,10,2,90,42.857142857,120,120
2380407,26,0,,,180,180
2380408,16,2,24,36.923076923,41,41
2380409,17,0,,,30,30
2380410,10,8,20,9.0909090909,200,200
2380411,10,2,34,56.666666667,26,26
2380412,10,0,,,360,360
2380413,13,0,,,37,37
2380414,13,0,,,120,120
2380415,10,2,17,29.824561404,40,40
2380416,16,0,,,39,39
2380417,17,0,,,18,18
2380418,10,2,60,61.855670103,37,37
2380419,13,0,,,62,62
2380420,29,8,27,42.857142857,36,36
2380421,10,0,,,121,121
2380422,17,0,,,18,18
2380423,16,0,,,21,21
2380424,17,0,,,4.89,4.89
2380425,17,0,,,16,16
2380426,17,0,,,4,4
2380427,17,3,3,9.0909090909,30,30
2380428,16,0,,,24,24
2380429,10,8,12,7.1428571429,156,156
2380430,16,2,12,100,,0
2380431,1,8,4,40,,6
2380432,16,2,12,100,,0
2380433,16,0,,,27,27
2380434,23,8,60,33.333333333,120,120
2380435,10,0,,,87,87
2380436,10,2,13,13.402061856,84,84
2380437,7,7,72,34.285714286,138,138
2380438,17,8,2,11.111111111,16,16
2380439,10,0,,,87,87
2380440,30,0,,,,0
2380441,10,8,12,17.142857143,58,58
2380442,24,0,,,0.0328515112,0.0328515112
2380443,13,0,,,24,24
2380444,10,0,,,60,60
2380445,17,0,,,15,15
2380446,17,0,,,15,15
2380447,17,0,,,1.72,1.72
2380448,10,0,,,6,6
2380449,10,0,,,135,135
2380450,17,3,6,25,18,18
2380451,30,0,,,,0
2380452,10,0,,,18,18
2380453,10,2,23,36.507936508,40,40
2380454,10,0,,,134.99,134.99
2380455,17,0,,,57,57
2380456,17,3,8,33.333333333,16,16
2380457,17,0,,,10,10
2380458,17,3,2,20,8,8
2380459,9,8,4.03,67.166666667,1.97,1.97
2380460,10,2,35,25,105,105
2380461,17,0,,,3,6
2380462,17,0,,,21,21
2380463,21,0,,,210,210
2380464,10,6,110,239.13043478,156,156
2380465,10,2,6,20,24,24
2380466,17,0,,,3.33,3.33
2380467,17,0,,,0.0328515112,0.0328515112
2380468,16,8,19,51.351351351,18,18
2380469,10,8,12,9.9173553719,109,109
2380470,30,0,,,1,1
2380471,10,4,74,28.244274809,188,188
2380472,25,0,,,,0
2380473,10,0,,,71,71
2380474,10,0,,,108,108
2380475,16,8,20,74.074074074,,7
2380476,10,3,3.01,50.166666667,2.99,2.99
2380477,16,8,6,28.571428571,15,15
2380478,17,0,,,0.0328515112,0.0328515112
2380479,17,0,,,18,18
2380480,16,0,,,1,1
2380481,16,0,,,,0
2380482,17,8,3,20,12,12
2380483,21,0,,,87,87
2380484,17,8,3,12.5,21,21
2380485,10,0,,,262,262
2380486,26,6,72,28.571428571,324,324
2380487,17,0,,,8,8
2380488,30,0,,,0.07,0.07
2380489,26,6,52,19.117647059,324,324
2380490,4,8,7,21.212121212,26,26
2380491,10,5,3,4.7619047619,60,60
2380492,10,7,6,20,24,24
2380493,16,0,,,,0
2380494,10,0,,,60,60
2380495,17,3,3.99,49.875,4.01,4.01
2380496,17,0,,,1.38,1.38
2380497,16,0,,,57,57
2380498,10,3,6,28.571428571,15,15
2380499,15,0,,,24,24
2380500,17,0,,,1.12,1.12
2380501,7,6,113,34.556574924,440,440
2380502,17,0,,,6,6
2380503,17,3,2.8,70,1.2,1.2
2380504,10,0,,,96,96
2380505,10,4,34,91.891891892,3,3
2380506,17,0,,,2.33,2.33
2380507,13,0,,,37,37
2380508,21,8,22,31.428571429,48,48
2380509,25,8,14.97,55.444444444,12.03,12.03
2380510,10,8,82,31.297709924,180,180
2380511,13,5,8.84,36.833333333,0.16,15.16
2380512,10,8,22,31.428571429,48,48
2380513,19,8,,,469.99,469.99
2380514,10,0,,,46,46
2380515,9,0,,,1.56,1.56
2380516,16,8,12,100,,0
2380517,17,3,12,57.142857143,9,9
2380518,27,6,259.99,123.8047619,469.99,469.99
2380519,10,2,42,70,18,18
2380520,13,0,,,10,10
2380521,16,0,,,,0
2380522,17,0,,,4.07,4.07
2380523,17,3,1,10,9,9
2380524,13,0,,,60,60
2380525,10,5,27,52.941176471,24,24
2380526,19,0,,,469.99,469.99
2380527,17,0,,,10,10
2380528,13,0,,,57,57
2380529,4,0,,,,0
2380530,10,7,31,14.691943128,180,180
2380531,10,2,13,35.135135135,24,24
2380532,10,2,60,35.714285714,108,108
2380533,17,3,4,40,6,6
2380534,17,0,,,1.69,1.69
2380535,17,0,,,2.16,2.16
2380536,21,8,3,16.666666667,15,15
2380537,16,0,,,,0
2380538,13,7,17.97,59.9,12.03,12.03
2380539,16,8,9,27.272727273,24,24
2380540,17,3,5,33.333333333,10,10
2380541,13,0,,,20,20
2380542,17,0,,,6.36,6.36
2380543,17,0,,,6,6
2380544,17,0,,,10,10
2380545,17,0,,,10,10
2380546,17,3,3.47,57.833333333,2.53,2.53
2380547,10,8,9,15.789473684,48,48
2380548,10,0,,,240,240
2380549,17,0,,,15,15
2380550,10,0,,,46,46
2380551,13,0,,,46,46
2380552,17,0,,,0.89,0.89
2380553,13,0,,,36,36
2380554,26,2,21,36.842105263,36,36
2380555,10,2,,,180,180
2380556,13,0,,,37,37
2380557,17,0,,,0.0328515112,0.0328515112
2380558,10,8,5,7.1428571429,65,65
2380559,16,,,,,0
2380560,10,8,168,70,72,72
2380561,16,2,69.967148489,99.95306927,0.0328515112,0.0328515112
2380562,10,0,,,70,70
2380563,16,0,,,,0
2380564,24,0,,,33,33
2380565,10,8,19,12.582781457,132,132
2380566,1,0,,,6,12
2380567,10,0,,,120,120
2380568,16,0,,,4,4
2380569,10,0,,,120,120
2380570,16,0,,,0.03,0.03
