USSCIDN,OFFGUIDE,SENTRNGE,MNTHDEPT,PCNTDEPT,SENTTCAP,SENSPCAP
2215557,22,0,,,211,211
2215558,16,2,24,100,,0
2215559,10,2,232,88.549618321,30,30
2215560,17,0,,,0.85,0.85
2215561,17,0,,,0.59,0.59
2215567,13,2,19,17.924528302,87,87
2215570,17,0,,,12.03,12.03
2215579,10,8,37,80.434782609,9,9
2215580,7,4,22,34.920634921,41,41
2215581,13,0,,,30,30
2215583,17,0,,,4,4
2215585,27,0,,,469.99,469.99
2215586,17,3,4,50,4,4
2215587,21,2,185,51.388888889,175,175
2215588,16,2,4,40,,6
2215589,10,3,90,53.571428571,78,78
2215590,10,8,10,14.285714286,60,60
2215591,13,0,,,21,21
2215593,10,3,28,60.869565217,18,18
2215594,17,3,4,33.333333333,8,8
2215595,16,0,,,24,24
2215596,17,0,,,6,6
2215597,17,3,3.11,38.875,4.89,4.89
2215598,16,0,,,60,60
2215599,17,3,3,20,12,12
2215600,7,8,79,52.317880795,72,72
2215601,10,3,15.48,73.714285714,5.52,5.52
2215602,10,3,95,70.37037037,40,40
2215603,17,0,,,84,84
2215604,10,3,74,67.272727273,36,36
2215605,13,0,,,41,41
2215606,10,3,100,59.523809524,68,68
2215607,10,8,12,100,,0
2215608,12,7,15,100,,0
2215609,10,3,21,70,9,9
2215610,17,0,,,18,18
2215611,10,2,22,47.826086957,24,24
2215612,28,8,11.967148489,99.726237407,0.0328515112,0.0328515112
2215613,17,3,11.97,49.875,12.03,12.03
2215614,17,0,,,,0
2215615,26,0,,,41,41
2215616,13,0,,,60,60
2215617,10,2,82,67.768595041,39,39
2215618,16,0,,,,0
2215619,13,0,,,30,30
2215620,7,8,65.97,84.576923077,12.03,12.03
2215621,10,2,51,100,,0
2215622,16,8,9,37.5,15,15
2215623,7,7,45,46.391752577,52,52
2215624,17,0,,,1.49,1.49
2215625,10,3,94,35.877862595,168,168
2215626,29,7,12,50,6,12
2215627,10,0,,,88,88
2215628,17,0,,,0.92,0.92
2215629,17,0,,,0.85,0.85
2215630,17,8,10,14.285714286,60,60
2215631,10,0,,,6,6
2215632,10,0,,,6.2,6.2
2215633,17,0,,,8.16,8.16
2215634,17,3,9.9671484888,99.671484888,0.0328515112,0.0328515112
2215635,17,0,,,15,15
2215636,10,2,32.967148489,99.900449966,0.0328515112,0.0328515112
2215637,21,2,133,45.084745763,162,162
2215638,26,8,19,12.582781457,132,132
2215639,10,4,27,31.034482759,60,60
2215640,8,0,,,12,12
2215641,10,0,,,262,262
2215642,10,8,16,34.782608696,30,30
2215643,10,3,6,50,6,6
2215644,17,3,8,100,,0
2215645,30,0,,,,0
2215646,16,2,20,48.780487805,21,21
2215647,10,3,84,77.777777778,24,24
2215648,29,8,18,75,,6
2215649,10,0,,,60,60
2215650,11,8,3,10,27,27
2215651,17,3,5.97,33.166666667,12.03,12.03
2215652,24,7,14.967148489,99.780989926,0.0328515112,0.0328515112
2215653,21,2,10,14.285714286,60,60
2215654,17,0,,,,0
2215655,17,3,12,50,12,12
2215656,13,8,7,18.918918919,30,30
2215657,16,4,3,4,72,72
2215658,10,2,5.93,24.708333333,18.07,18.07
2215659,10,4,110,52.380952381,100,100
2215660,29,8,12,40,18,18
2215661,10,8,51,34.693877551,96,96
2215662,16,8,22,59.459459459,15,15
2215663,16,0,,,24,24
2215664,17,3,33.97,73.847826087,12.03,12.03
2215665,10,7,19,51.351351351,18,18
2215666,10,7,69.97,99.957142857,0.03,0.03
2215667,16,8,25,40.983606557,36,36
2215668,10,8,6,20,24,24
2215669,17,3,28.97,70.658536585,12.03,12.03
2215670,10,3,49,70,21,21
2215671,13,0,,,60,60
2215672,17,3,6,60,4,4
2215673,10,6,21,100,36,42
2215674,10,2,18,39.130434783,28,28
2215675,10,8,3,2.5641025641,114,114
2215676,4,0,,,275,275
2215677,10,3,50,71.428571429,20,20
2215678,10,0,,,192,192
2215679,17,3,12,57.142857143,9,9
2215680,10,0,,,188,188
2215681,10,8,78,100,,0
2215682,10,7,20,16.666666667,100,100
2215683,15,8,6,100,,0
2215684,17,0,,,33,33
2215685,16,0,,,,0
2215686,22,0,,,470,470
2215687,10,2,19,41.304347826,27,27
2215688,10,8,9,19.565217391,37,37
2215689,10,7,10,14.285714286,60,60
2215690,4,7,29,34.523809524,55,55
2215691,13,2,52,30.588235294,118,118
2215692,17,3,5.63,70.375,2.37,2.37
2215693,16,8,0.57,9.5,5.43,5.43
2215694,10,7,10,14.285714286,60,60
2215695,17,3,20,35.087719298,37,37
2215696,30,,,,0.0328515112,0.0328515112
2215697,4,8,17,41.463414634,24,24
2215698,10,0,,,48,48
2215699,17,0,,,24,24
2215700,9,0,,,0.0328515112,0.0328515112
2215701,17,0,,,27,27
2215702,17,8,3.67,45.875,4.33,4.33
2215703,7,0,,,150,150
2215704,17,3,3,10,27,27
2215705,10,2,105,40.076335878,157,157
2215706,17,3,9,60,6,6
2215707,10,7,3,37.5,5,5
2215708,17,8,16,34.782608696,30,30
2215709,17,3,3,14.285714286,18,18
2215710,7,8,44.97,78.894736842,12.03,12.03
2215711,17,0,,,77,77
2215712,10,2,30,65.217391304,16,16
2215713,10,8,10,41.666666667,14,14
2215714,10,5,24,34.285714286,46,46
2215715,17,3,4,40,6,6
2215716,17,3,12,44.444444444,15,15
2215717,10,7,20,43.47826087,26,26
2215718,4,0,,,12.03,12.03
2215719,13,0,,,51,51
2215720,26,2,70,50,70,70
2215721,10,0,,,60,60
2215722,17,0,,,0.0328515112,0.0328515112
2215723,10,2,78,65,42,42
2215724,10,7,6,25,18,18
2215725,10,7,22,8.3969465649,240,240
2215726,17,3,4,40,6,6
2215727,4,7,60,25,180,180
2215728,10,7,10,14.285714286,60,60
2215729,10,0,,,,0
2215730,22,0,,,210,210
2215731,10,8,3,12.5,21,21
2215732,17,0,,,3.53,3.53
2215733,10,7,8.97,42.714285714,12.03,12.03
2215734,16,,,,3.16,3.16
2215735,17,0,,,1.59,1.59
2215736,17,0,,,4.56,4.56
2215737,17,0,,,24,24
2215738,16,8,6,100,,0
2215739,16,0,,,60,60
2215740,1,1,3.03,30.3,13.03,13.03
2215741,16,0,,,60,60
2215743,17,0,,,,0
2215744,30,0,,,,0
2215745,10,7,8,4.2553191489,180,180
2215746,14,0,,,3,3
2215747,17,3,7,33.333333333,14,14
2215748,17,8,10,27.027027027,27,27
2215749,17,3,14,18.181818182,63,63
2215750,10,0,,,46,46
2215751,17,0,,,2.26,2.26
2215752,17,0,,,16,16
2215753,21,0,,,18,18
2215754,10,2,118,45.038167939,144,144
2215755,9,,,,6,6
2215756,17,0,,,15,15
2215757,26,0,,,469.99,469.99
2215758,17,3,16,34.782608696,30,30
2215759,25,0,,,30,30
2215760,9,,,,7,7
2215761,9,,,,6,6
2215762,9,,,,6,6
2215763,9,,,,6,6
2215764,12,0,,,15,15
2215765,9,,,,6,6
2215766,17,3,2,20,8,8
2215767,9,,,,6,6
2215768,9,,,,5.91,5.91
2215769,9,,,,5.91,5.91
2215770,9,,,,5.91,5.91
2215771,10,2,34,48.571428571,36,36
2215772,9,,,,5.91,5.91
2215773,9,,,,5.91,5.91
2215774,9,,,,5.91,5.91
2215775,9,,,,5.91,5.91
2215776,17,3,9,19.565217391,37,37
2215777,16,,,,3.12,3.12
2215778,9,,,,5.91,5.91
2215779,10,8,33,19.642857143,135,135
2215780,17,8,26,63.414634146,15,15
2215781,10,2,24,80,,6
2215782,10,3,8,38.095238095,13,13
2215783,19,0,,,300,300
2215784,17,0,,,1.53,1.53
2215785,13,0,,,30,30
2215786,16,0,,,15,15
2215787,26,0,,,51,51
2215788,13,8,22,31.428571429,48,48
2215789,17,8,6,20,24,24
2215790,17,0,,,24,24
2215791,10,0,,,37,37
2215792,17,0,,,39,39
2215793,10,7,13,18.571428571,57,57
2215794,13,2,5,12.195121951,36,36
2215795,17,5,28,68.292682927,13,13
2215796,26,0,,,469.99,469.99
2215797,16,8,3,9.0909090909,30,30
2215798,9,,,,0.99,0.99
2215799,10,7,180,50,180,180
2215800,10,8,10,21.739130435,36,36
2215801,17,0,,,13,13
2215802,9,,,,5.91,5.91
2215803,17,0,,,10,10
2215804,10,2,56,40,84,84
2215805,24,8,5.67,31.5,12.33,12.33
2215806,10,3,60,50,60,60
2215807,26,0,,,51,51
2215808,9,,,,5.91,5.91
2215809,17,3,11.97,49.875,12.03,12.03
2215810,17,8,19,51.351351351,18,18
2215811,10,8,37,30.578512397,84,84
2215812,26,0,,,46,46
2215813,10,8,7,18.918918919,30,30
2215814,17,0,,,77,77
2215815,10,0,,,121,121
2215816,17,0,,,46,46
2215817,13,4,22,31.428571429,48,48
2215818,25,0,,,0.0328515112,6.0328515112
2215819,16,8,16,66.666666667,,8
2215820,25,0,,,4,10
2215821,10,0,,,87,87
2215822,16,8,7,11.475409836,54,54
2215823,17,3,8,38.095238095,13,13
2215824,17,0,,,4.43,4.43
2215825,17,0,,,4.49,4.49
2215826,10,7,15,50,15,15
2215827,13,7,5,9.8039215686,46,46
2215828,17,0,,,0.0328515112,0.0328515112
2215829,16,0,,,,0
2215830,10,0,,,60,60
2215831,26,0,,,469.99,469.99
2215832,10,0,,,188,188
2215833,17,3,3.51,43.875,4.49,4.49
2215834,14,0,,,,0
2215835,17,7,18,39.130434783,28,28
2215836,1,2,8,44.444444444,10,10
2215837,26,0,,,108,108
2215838,17,7,12,21.052631579,45,45
2215839,10,3,13,35.135135135,24,24
2215840,17,3,7.21,60.083333333,4.79,4.79
2215841,10,0,,,210,210
2215842,17,0,,,4.3,4.3
2215843,23,0,,,37,37
2215844,17,3,4,50,4,4
2215845,10,8,6,20,24,24
2215846,10,0,,,12.03,12.03
2215847,17,1,6,20,36,36
2215848,17,3,6,28.571428571,15,15
2215849,16,7,15,14.705882353,87,87
2215850,1,4,2,16.666666667,5,10
2215851,13,0,,,68,68
2215852,29,0,,,24,24
2215853,17,0,,,37,37
2215854,13,0,,,36,36
2215855,17,6,3,50,9,9
2215856,13,0,,,38,38
2215857,13,0,,,57,57
2215858,16,0,,,,0
2215859,10,8,75,35.714285714,135,135
2215860,17,0,,,5,5
2215861,10,8,4,7.8431372549,47,47
2215862,17,3,33,57.894736842,24,24
2215863,16,0,,,,0
2215864,10,8,27,31.034482759,60,60
2215865,16,0,,,3.16,3.16
2215866,10,0,,,63,63
2215867,17,0,,,15,15
2215868,17,3,5,33.333333333,10,10
2215869,9,,,,5.91,5.91
2215870,13,6,62,134.7826087,108,108
2215871,10,2,205,85.416666667,35,35
2215872,17,0,,,2,2
2215873,17,3,12,44.444444444,15,15
2215874,27,0,,,360,360
2215875,10,8,37,19.680851064,151,151
2215876,17,3,23,56.097560976,18,18
2215877,10,8,26.57,88.566666667,0.43,3.43
2215878,3,2,118,55.140186916,96,96
2215879,16,8,21,36.842105263,36,36
2215880,30,0,,,,0
2215881,17,0,,,0.0328515112,0.0328515112
2215882,17,0,,,4.07,4.07
2215883,17,3,28.97,70.658536585,12.03,12.03
2215884,10,7,,,396,396
2215885,17,2,8,19.512195122,33,33
2215886,17,0,,,24,24
2215887,13,4,33,100,,0
2215888,10,8,42,38.888888889,66,66
2215889,10,0,,,120,120
2215890,17,3,6,25,18,18
2215891,17,0,,,10,10
2215892,29,8,18,100,,0
2215893,10,8,,,288,288
2215894,17,3,3.28,41,4.72,4.72
2215895,13,8,10,14.285714286,60,60
2215896,10,8,75,41.436464088,106,106
2215897,17,0,,,1.95,1.95
2215898,13,6,23,62.162162162,60,60
2215899,17,3,5.9,73.75,2.1,2.1
2215900,17,8,,,0.0328515112,0.0328515112
2215901,17,0,,,5,5
2215902,16,0,,,12.03,12.03
2215903,17,3,7,46.666666667,8,8
2215904,7,8,60,18.518518519,264,264
2215905,17,3,3,20,12,12
2215906,22,0,,,156,156
2215907,10,0,,,188,188
2215908,26,0,,,60,60
2215909,26,2,76,50.331125828,75,75
2215910,10,0,,,94,94
2215911,17,3,5,10.869565217,41,41
2215912,16,8,35,61.403508772,22,22
2215913,7,0,,,60,60
2215914,10,0,,,46,46
2215915,22,0,,,470,470
2215917,17,0,,,2.89,2.89
2215918,1,0,,,,0
2215919,10,0,,,210,210
2215920,10,8,11,19.298245614,46,46
2215921,17,3,5.41,54.1,4.59,4.59
2215922,10,7,9,19.565217391,37,37
2215923,29,8,11.97,49.875,12.03,12.03
2215924,10,2,29,41.428571429,41,41
2215925,16,2,10,14.285714286,60,60
2215926,16,2,26,28.260869565,66,66
2215927,10,7,21,19.444444444,87,87
2215928,17,3,4,33.333333333,8,8
2215929,16,0,,,,0
2215930,17,0,,,15,15
2215931,17,8,16,34.782608696,30,30
2215932,17,3,6,25,18,18
2215934,16,0,,,,0
2215935,10,2,45,71.428571429,18,18
2215936,10,2,63,100,,0
2215937,17,0,,,1.07,1.07
2215938,17,0,,,0.92,0.92
2215939,17,0,,,15,15
2215942,17,0,,,4,4
2215943,10,7,27,42.857142857,36,36
2215944,16,0,,,11.23,11.23
2215945,16,7,15,71.428571429,6,6
2215946,17,0,,,1.36,1.36
2215947,10,2,29,41.428571429,41,41
2215948,17,0,,,1.07,1.07
2215949,17,3,3.57,35.7,6.43,6.43
2215950,16,8,18,100,,0
2215951,10,7,11,19.298245614,46,46
2215953,16,7,9.31,44.333333333,11.69,11.69
2215954,16,0,,,37,37
2215955,17,0,,,1,1
2215956,24,0,,,12,12
2215957,9,,,,5.91,5.91
2215958,21,5,10,100,,0
2215959,16,8,10,100,,0
2215960,17,0,,,1.03,1.03
2215961,7,0,,,180,180
2215962,16,8,10,33.333333333,20,20
2215963,17,0,,,1.79,1.79
2215964,16,8,10,100,,0
2215965,24,0,,,10,10
2215966,25,0,,,4,4
2215968,10,7,11,19.298245614,46,46
2215975,17,3,13,18.571428571,57,57
2215976,29,8,6,25,18,18
2215977,10,8,7,18.918918919,30,30
2215979,16,0,,,51,51
2215980,17,7,12,66.666666667,,6
2215982,17,0,,,4.89,4.89
2215983,10,8,63,46.666666667,72,72
2215984,13,0,,,78,78
2215985,16,8,10,21.739130435,36,36
2215986,29,0,,,24,24
2215987,28,0,,,18,18
2215988,17,3,7,58.333333333,5,5
2215989,17,0,,,0.0328515112,0.0328515112
2215990,10,2,159,81.538461538,36,36
2215991,26,0,,,84,84
2215992,17,0,,,27,27
2215993,17,3,6,25,18,18
2215994,17,3,16.97,56.566666667,13.03,13.03
2215995,10,3,15.77,65.708333333,0.23,8.23
2215996,17,0,,,,4
2215997,17,3,9,42.857142857,12,12
2215998,16,1,19,46.341463415,60,60
2215999,13,8,29,37.662337662,48,48
2216000,12,4,5.97,33.166666667,12.03,12.03
2216001,16,0,,,4,4
2216003,10,3,30,47.619047619,33,33
2216004,15,0,,,10,10
2216005,17,0,,,33,33
2216006,16,0,,,33,33
2216007,16,0,,,39,39
2216008,13,0,,,120,120
2216009,13,0,,,97,97
2216010,16,6,33,37.931034483,120,120
2216011,16,0,,,3,3
2216012,10,2,21,19.444444444,87,87
2216013,10,7,31,20.529801325,120,120
2216014,16,2,61,93.846153846,4,4
2216015,13,7,6,100,,0
2216016,17,3,3,20,12,12
2216017,13,2,16,43.243243243,21,21
2216018,17,3,4,33.333333333,8,8
2216019,10,8,18,23.076923077,60,60
2216020,17,3,9,19.565217391,37,37
2216021,17,3,16.97,56.566666667,13.03,13.03
2216022,13,0,,,27,27
2216023,10,3,22,47.826086957,24,24
2216024,13,0,,,27,27
2216025,26,0,,,106,106
2216026,5,2,10,33.333333333,20,20
2216027,27,8,24,14.285714286,144,144
2216028,10,2,30,42.857142857,40,40
2216029,5,0,,,18,18
2216030,10,2,44.97,78.894736842,12.03,12.03
2216031,29,0,,,24,24
2216032,17,3,7,38.888888889,11,11
2216033,10,0,,,16,16
2216034,17,0,,,6,6
2216035,10,7,2.54,25.4,7.46,7.46
2216036,17,3,9,60,6,6
2216037,17,3,5,10.869565217,41,41
2216038,17,3,10,55.555555556,8,8
2216039,17,3,6,20,24,24
2216040,23,8,4,40,,6
2216041,17,5,22,47.826086957,24,24
2216042,17,3,2,25,6,6
2216043,10,2,26.51,71.648648649,10.49,10.49
2216044,1,0,,,37,37
2216045,16,2,291.97,99.989726027,0.03,0.03
2216046,17,8,7,18.918918919,30,30
2216047,7,8,38,14.503816794,224,224
2216048,13,6,13,35.135135135,50,50
2216049,17,0,,,18,18
2216050,10,7,29.967148489,99.890494963,0.0328515112,0.0328515112
2216051,9,,,,5.91,5.91
2216052,9,,,,5.91,5.91
2216053,10,7,20,35.087719298,37,37
2216054,9,,,,5.91,5.91
2216055,9,,,,5.91,5.91
2216056,9,,,,6.9,6.9
2216057,17,0,,,18,18
2216058,25,0,,,12.03,12.03
2216059,21,2,103,61.30952381,65,65
2216060,9,,,,6,6
2216061,10,2,69.87,99.814285714,0.13,0.13
2216062,17,0,,,30,30
2216063,13,0,,,15,15
2216064,10,2,6,10.526315789,51,51
2216065,16,2,18,75,6,6
2216066,17,0,,,2,2
2216067,26,2,17,10.559006211,144,144
2216068,9,,,,6,6
2216069,24,0,,,15,15
2216071,17,0,,,0.95,0.95
2216072,17,0,,,33,33
2216073,29,0,,,,0
2216074,7,0,,,180,180
2216075,10,7,48,44.444444444,60,60
2216076,17,0,,,1.66,1.66
2216077,17,0,,,0.0328515112,0.0328515112
2216078,17,0,,,12.03,12.03
2216079,10,8,6,7.6923076923,72,72
2216080,17,8,12,29.268292683,29,29
2216081,16,0,,,24,24
2216082,10,7,55,36.42384106,96,96
2216083,17,0,,,4.92,4.92
2216084,17,0,,,57,57
2216085,16,2,33.97,73.847826087,12.03,12.03
2216086,17,0,,,1.66,1.66
2216087,16,0,,,24,24
2216088,17,0,,,0.59,0.59
2216089,10,0,,,78,78
2216090,13,7,24,20,96,96
2216091,17,0,,,1,1
2216092,13,0,,,70,70
2216093,17,0,,,1,1
2216094,17,0,,,27,27
2216095,10,2,55,45.454545455,66,66
2216096,10,8,10,14.285714286,60,60
2216097,10,7,27,31.034482759,60,60
2216098,10,2,23,56.097560976,18,18
2216099,17,5,28,60.869565217,18,18
2216100,10,8,19,51.351351351,18,18
2216101,16,0,,,6,12
2216102,16,8,9.97,99.7,0.03,0.03
2216103,16,8,9.9671484888,99.671484888,0.0328515112,0.0328515112
2216104,10,7,40,57.142857143,30,30
2216105,17,8,17,41.463414634,24,24
2216106,10,2,87,51.785714286,81,81
2216107,13,8,23,15.231788079,128,128
2216108,17,0,,,41,41
2216109,17,0,,,57,57
2216110,27,4,,,180,180
2216111,10,8,6,50,,6
2216112,10,8,47,15.93220339,248,248
2216113,10,8,20,35.087719298,37,37
2216114,16,0,,,24,24
2216115,13,6,3,9.0909090909,30,36
2216116,13,0,,,46,46
2216117,17,3,12,40,18,18
2216118,10,0,,,24,24
2216120,16,0,,,70,70
2216121,10,3,37,52.857142857,33,33
2216122,13,0,,,180,180
2216123,10,2,46,65.714285714,24,24
2216124,10,8,48,25.531914894,140,140
2216125,17,5,23,56.097560976,18,18
2216126,13,0,,,30,30
2216127,17,0,,,70,70
2216128,14,0,,,,0
2216129,17,8,24.34,65.783783784,12.66,12.66
2216130,17,3,20,35.087719298,37,37
2216131,16,0,,,5.39,11.39
2216132,17,0,,,27,27
2216133,17,0,,,6,6
2216134,26,0,,,147,147
2216135,17,3,13,18.571428571,57,57
2216137,17,3,3,20,12,12
2216138,10,0,,,87,87
2216139,10,2,63,52.066115702,58,58
2216140,17,0,,,2.95,2.95
2216141,16,2,13,10.483870968,111,111
2216142,29,2,29.8,99.333333333,0.2,0.2
2216143,17,8,10,14.285714286,60,60
2216144,17,0,,,4.49,4.49
2216145,17,0,,,10,10
2216146,29,7,10,27.027027027,27,27
2216147,13,0,,,,6
2216148,17,3,3,14.285714286,18,18
2216149,10,2,54,35.761589404,97,97
2216150,17,3,9,19.565217391,37,37
2216151,16,8,12,57.142857143,9,9
2216152,10,2,42,70,18,18
2216153,26,8,31,20.529801325,120,120
2216154,17,8,2.97,19.8,12.03,12.03
2216155,4,0,,,34,34
2216156,17,0,,,7.79,7.79
2216157,13,8,7,46.666666667,4,8
2216158,16,0,,,132,132
2216159,17,0,,,30,30
2216160,9,0,,,,0
2216161,10,7,6,22.222222222,21,21
2216162,16,0,,,105,105
2216163,17,2,3,9.0909090909,30,30
2216164,17,0,,,46,46
2216165,17,0,,,16,16
2216166,13,0,,,82,82
2216167,10,0,,,57,57
2216168,17,0,,,8,8
2216169,16,0,,,75,75
2216170,16,8,12,57.142857143,9,9
2216171,16,8,9,33.333333333,18,18
2216172,13,0,,,60,60
2216173,16,0,,,,0
2216174,16,8,2.97,19.8,12.03,12.03
2216175,17,0,,,6,6
2216176,13,8,14.97,55.444444444,12.03,12.03
2216177,17,0,,,4.16,4.16
2216178,10,2,58,53.703703704,50,50
2216179,10,8,10,14.285714286,60,60
2216180,10,8,61,40.397350993,90,90
2216181,17,5,1,16.666666667,5,5
2216182,16,8,6,25,18,18
2216183,7,8,10,14.285714286,60,60
2216184,17,8,3,16.666666667,15,15
2216185,13,8,2,20,,8
2216186,13,8,4,8.6956521739,42,42
2216187,10,2,22,31.428571429,48,48
2216188,10,2,18,50,18,18
2216189,16,0,,,18,18
2216190,10,8,31,20.529801325,120,120
2216191,26,2,30,30,70,70
2216192,17,0,,,6.82,6.82
2216193,17,0,,,46,46
2216194,13,6,19,26.76056338,90,90
2216195,22,8,,,469.99,469.99
2216196,17,0,,,4.89,4.89
2216197,7,0,,,235,235
2216198,10,0,,,135,135
2216199,17,0,,,4.56,4.56
2216200,17,0,,,27,27
2216201,10,8,116,61.70212766,72,72
2216202,10,2,43,68.253968254,20,20
2216203,15,8,10.51,58.388888889,7.49,7.49
2216205,13,6,30,50,90,90
2216207,16,0,,,83.76,83.76
2216208,10,2,188,75.806451613,60,60
2216209,21,8,12,40,18,18
2216210,17,0,,,13,13
2216213,17,0,,,7,7
2216214,8,7,8,100,,0
2216215,13,0,,,60,60
2216216,17,3,1.93,32.166666667,4.07,4.07
2216217,25,7,21,77.777777778,6,6
2216218,10,4,37,19.680851064,151,151
2216219,16,0,,,139,139
2216220,30,0,,,6,6
2216221,26,2,14,34.146341463,27,27
2216222,17,8,23,56.097560976,18,18
2216223,10,0,,,70,70
2216224,29,0,,,12,12
2216225,13,2,13,18.571428571,57,57
2216226,17,5,22,47.826086957,24,24
2216227,1,0,,,18,18
2216228,16,0,,,180,180
2216229,16,8,13,13.402061856,84,84
2216230,17,0,,,1.46,1.46
2216231,17,5,24,34.285714286,46,46
2216232,21,2,110,58.510638298,78,78
2216233,17,8,6,25,18,18
2216234,17,0,,,41,41
2216235,17,0,,,48,48
2216236,17,0,,,33,33
2216237,1,2,12,100,,0
2216238,10,4,4,10.810810811,33,33
2216239,17,0,,,12,12
2216240,17,0,,,21,21
2216241,10,4,13,28.260869565,33,33
2216242,16,8,12,40,,18
2216243,17,0,,,46,46
2216244,10,8,15,29.411764706,36,36
2216245,10,7,60,55.555555556,48,48
2216247,10,0,,,37,37
2216248,10,8,27,20,108,108
2216249,13,0,,,36,36
2216250,13,0,,,188,188
2216251,17,0,,,0.56,0.56
2216252,17,0,,,1.07,1.07
2216253,17,0,,,0.76,0.76
2216254,10,7,25,35.714285714,45,45
2216255,17,0,,,1.33,1.33
2216256,17,3,5,62.5,3,3
2216257,17,8,1,100,,0
2216258,10,2,45,78.947368421,,12
2216259,16,0,,,,6
2216260,13,7,4,4,96,96
2216261,17,3,8,80,2,2
2216262,17,4,2,20,8,8
2216263,10,7,4,33.333333333,,8
2216264,10,2,74.97,86.172413793,12.03,12.03
2216265,10,8,13,18.571428571,57,57
2216266,17,8,2.97,19.8,12.03,12.03
2216267,17,0,,,0.72,0.72
2216268,17,0,,,1.1,1.1
2216269,17,8,3.54,59,2.46,2.46
2216270,17,0,,,1.23,1.23
2216271,26,0,,,84,84
2216272,17,8,10,21.739130435,36,36
2216273,16,8,1,10,,9
2216274,10,2,57,52.777777778,51,51
2216275,17,0,,,1.3,1.3
2216276,17,0,,,1.39,1.39
2216277,17,0,,,16,16
2216278,17,0,,,0.76,0.76
2216279,17,0,,,16,16
2216280,17,0,,,57,57
2216281,16,0,,,360,360
2216282,17,0,,,6.33,6.33
2216283,9,0,,,0.03,0.03
2216285,17,2,4,100,,0
2216287,24,0,,,60,60
2216288,10,7,84,50,84,84
2216295,17,8,9,10.344827586,78,78
2216296,7,0,,,240,240
2216297,17,3,16,34.782608696,30,30
2216298,30,,,,,0
2216299,17,3,8,80,2,2
2216300,16,2,17,41.463414634,24,24
2216301,16,0,,,5.1,5.1
2216302,13,0,,,262,262
2216303,10,8,33,57.894736842,24,24
2216304,13,0,,,60,60
2216305,17,0,,,2,2
2216306,16,8,3,5.8823529412,48,48
2216307,17,0,,,2,2
2216308,7,8,34,91.891891892,3,3
2216309,29,8,4,40,,6
2216310,17,3,3.74,93.5,0.26,0.26
2216311,30,0,,,,0
2216312,10,8,57.97,82.814285714,12.03,12.03
2216313,17,8,9.9671484888,99.671484888,0.0328515112,0.0328515112
2216314,13,7,7,46.666666667,1,8
2216315,17,0,,,2,2
2216316,10,8,46,65.714285714,24,24
2216317,17,0,,,6,6
2216318,10,0,,,157,157
2216319,16,0,,,60,60
2216320,10,8,36,42.857142857,48,48
2216321,21,2,94,62.251655629,57,57
2216322,10,7,44.97,78.894736842,12.03,12.03
2216323,10,0,,,46,46
2216324,17,0,,,3,3
2216325,10,8,18,60,12,12
2216326,10,0,,,57,57
2216327,17,0,,,0.0328515112,0.0328515112
2216328,17,3,4,33.333333333,8,8
2216329,16,8,2.97,19.8,12.03,12.03
2216330,10,8,33.97,73.847826087,0.03,12.03
2216331,17,3,5.54,55.4,4.46,4.46
2216332,26,8,15.77,52.566666667,2.23,14.23
2216333,13,0,,,84,84
2216334,16,0,,,24,24
2216335,16,0,,,,0
2216336,23,8,180,50,180,180
2216337,17,0,,,12.03,12.03
2216338,17,4,9,27.272727273,24,24
2216339,4,5,7,13.725490196,44,44
2216340,10,8,48,25.531914894,140,140
2216341,16,8,30,52.631578947,27,27
2216342,17,0,,,24,24
2216343,10,8,,,324,324
2216344,7,8,79,52.317880795,72,72
2216345,10,8,9,10.344827586,78,78
2216346,17,0,,,12,12
2216347,17,0,,,20,20
2216348,10,8,20,15.384615385,110,110
2216349,16,2,24,38.095238095,39,39
2216350,17,3,4,50,4,4
2216351,17,5,3,16.666666667,15,15
2216352,16,0,,,6,6
2216353,10,8,44.97,78.894736842,12.03,12.03
2216354,17,3,7,46.666666667,8,8
2216355,10,8,2,1.8518518519,106,106
2216356,17,0,,,41,41
2216357,10,0,,,60,60
2216358,17,5,17,41.463414634,24,24
2216359,17,5,9,15.789473684,48,48
2216360,17,0,,,,0
2216361,17,3,5,50,5,5
2216362,17,8,11,26.829268293,30,30
2216363,10,8,7,18.918918919,30,30
2216365,10,8,31,20.529801325,120,120
2216366,10,7,2.54,25.4,7.46,7.46
2216367,17,0,,,14,14
2216368,13,4,38,35.849056604,68,68
2216369,16,,,,0.0328515112,0.0328515112
2216370,16,,,,0.0328515112,0.0328515112
2216371,17,0,,,10,10
2216372,17,8,12,44.444444444,15,15
2216373,17,8,5.11,51.1,4.89,4.89
2216374,16,,,,0.0328515112,0.0328515112
2216375,17,0,,,1.38,1.38
2216376,17,5,0.91,15.166666667,5.09,5.09
2216377,17,0,,,51,51
2216378,13,8,16,22.857142857,54,54
2216379,16,2,27,81.818181818,,6
2216380,17,0,,,35.62,35.62
2216381,10,0,,,4.76,4.76
2216382,17,0,,,4.82,4.82
2216383,16,2,40.967148489,99.919874363,0.0328515112,0.0328515112
2216384,10,0,,,70,70
2216385,13,2,50,45.454545455,60,60
2216386,17,3,5.87,73.375,2.13,2.13
2216387,17,0,,,0.46,0.46
2216388,17,0,,,8,8
2216389,17,0,,,8.16,8.16
